country,iso,year,age_group,sex,education,score
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.3024623
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.8081735
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.6392509
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.2041112
Czech Republic,203,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.75
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.1038139
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.7760042
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.7389043
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.0602697
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.371528
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.7584299
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.3782066
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.3542009
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.0761524
Denmark,208,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.78
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,219.9803291
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,221.3891517
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,222.2003964
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,222.4711473
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,221.8908814
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,220.531844
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,218.5265025
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,215.9787735
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,213.217013
Ecuador,218,1970,#BEZUG!,#BEZUG!,#BEZUG!,210.44
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.5604634
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.2675997
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.2506229
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.5787044
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.875569
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.2287598
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.7987937
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.7115911
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.3650367
Estonia,233,1970,#BEZUG!,#BEZUG!,#BEZUG!,255
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.0899507
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.7748608
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.7450854
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.0688954
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.3749146
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.7495462
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.3512172
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.3042088
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.0012253
Finland,246,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.68
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.0725657
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.7637688
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.7376171
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.0626365
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.3660637
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.7346248
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.3273383
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.2689496
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.9536297
France,250,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.62
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,221.4488678
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,222.8670955
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,223.6837559
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,223.9563142
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,223.3721745
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,222.0040646
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,219.9853359
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,217.4205988
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,214.6404015
Georgia,268,1970,#BEZUG!,#BEZUG!,#BEZUG!,211.8448497
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,248.497072
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.0885247
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.0049337
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.3107828
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.6552952
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.1200815
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,246.8547813
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,243.9767821
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,240.857006
Germany,276,1970,#BEZUG!,#BEZUG!,#BEZUG!,237.72
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,98.38072976
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,99.01079066
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,99.37359967
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,99.49468625
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,99.23517675
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,98.62738111
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,97.73054202
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,96.59113358
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,95.35600493
Ghana,288,1970,#BEZUG!,#BEZUG!,#BEZUG!,94.11405493
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.9787093
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.7077372
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.7033662
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.0356548
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.3235028
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.6555757
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.1944488
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.0676574
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.6781884
Greece,300,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.27
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.3126571
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.9477591
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.8893025
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.2035402
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.5300744
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.9527541
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.625323
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.6683883
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,247.4630454
Hungary,348,1970,#BEZUG!,#BEZUG!,#BEZUG!,244.24
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.2644715
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.0017339
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.0021045
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.3359757
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.620432
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.9445615
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.4717136
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.330031
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.9244197
Ireland,372,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.5
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,218.6841135
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,220.0846348
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,220.8910993
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,221.1602547
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,220.583408
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,219.2323787
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,217.2388535
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,214.7061367
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,211.9606497
Israel,376,1970,#BEZUG!,#BEZUG!,#BEZUG!,209.2
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.497967
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.243129
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.2480486
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.5834379
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.8646405
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.1811495
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.697057
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.5410885
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.1199913
Italy,380,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.68
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,279.6585128
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,281.4495332
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,282.4808594
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,282.8250619
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,282.0873764
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,280.3596475
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,277.8102795
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.5713803
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.0603854
Japan,392,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.53
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.8599769
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.5434142
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.5127908
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.8363177
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.1429435
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.5189959
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.1227634
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.0784184
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,254.7783221
Kazakhstan,398,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.46
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,194.8141568
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,196.0618075
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,196.7802442
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,197.0200207
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,196.5061383
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,195.3025774
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,193.5266508
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,191.2703869
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,188.8245772
Kenya,404,1970,#BEZUG!,#BEZUG!,#BEZUG!,186.3652597
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.0901744
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.8135119
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.8058641
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.1370592
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.4272509
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.7648132
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.3117862
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.1952854
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.8169716
Lithuania,440,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.42
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,239.2354025
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,240.7675407
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.6497944
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.9442443
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.3131872
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,239.8351921
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,237.6543213
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,234.8835872
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,231.8800875
Mexico,484,1970,#BEZUG!,#BEZUG!,#BEZUG!,228.86
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.7312387
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.4458731
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.4332139
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.7627364
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.0565127
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.4024705
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.9618315
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.8610695
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.4998165
Netherlands,528,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.12
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.5187618
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.2448441
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.2387769
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.5704994
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.8595606
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.1944751
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.7375411
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.6160766
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.232382
New Zealand,554,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.83
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.3098067
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.0537637
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.0579893
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.393147
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.674846
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.9925174
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.5101402
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.3563509
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.9376159
Norway,578,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.5
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,212.4434626
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,213.8040168
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,214.5874671
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,214.8489415
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,214.2885564
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,212.9760818
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,211.0394464
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,208.5790065
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,205.9118683
Peru,604,1970,#BEZUG!,#BEZUG!,#BEZUG!,203.23
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.4486626
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.1038485
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.0569569
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.3750544
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.6933164
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.0966219
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.7406029
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.7473482
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.502634
Poland,616,1970,#BEZUG!,#BEZUG!,#BEZUG!,247.24
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,266.9890508
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.698932
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.6835357
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.0121447
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,269.3078788
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,267.6584218
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.2245486
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.1323823
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.7804472
Republic of Korea,410,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.41
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.7001024
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,275.4529633
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.4623161
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.799185
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,276.0772166
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.3862988
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.8912477
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.7213565
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.2851669
Russian Federation,643,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.83
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,239.5594564
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.0936699
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.9771187
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,242.2719674
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,241.6400555
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,240.1600584
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,237.9762335
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,235.2017464
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,232.1941783
Singapore,702,1970,#BEZUG!,#BEZUG!,#BEZUG!,229.17
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,289.7982637
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,291.6542223
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,292.722942
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,293.0796244
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,292.3151922
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,290.52482
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,287.8830179
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,284.5266839
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,280.8883887
Slovakia,703,1970,#BEZUG!,#BEZUG!,#BEZUG!,277.23
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.4553704
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.0657691
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.9930876
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,254.3025778
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.6392868
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.0857968
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.7935287
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,246.8812676
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,243.7243513
Slovenia,705,1970,#BEZUG!,#BEZUG!,#BEZUG!,240.55
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,253.7132944
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.3381535
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.2737988
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,256.586068
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,255.916821
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,254.3493816
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,252.0365303
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,249.0981187
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,245.9128551
Spain,724,1970,#BEZUG!,#BEZUG!,#BEZUG!,242.71
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.6404565
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.322488
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.291055
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.6143117
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,264.9215165
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,263.2989251
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.9046938
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.8628912
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,254.5655509
Sweden,752,1970,#BEZUG!,#BEZUG!,#BEZUG!,251.25
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,244.4725316
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,246.03821
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,246.9397772
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,247.2406729
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,246.5958013
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,245.0854512
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,242.8568387
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,240.0254503
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,236.9562005
Turkey,792,1970,#BEZUG!,#BEZUG!,#BEZUG!,233.87
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.795171
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,260.452576
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.4069623
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.7254863
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,261.0428342
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,259.443999
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,257.0848213
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,254.0875534
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,250.838489
Ukraine,804,1970,#BEZUG!,#BEZUG!,#BEZUG!,247.5714806
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,286.7354318
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,288.5717749
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,289.6291995
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,289.9821122
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,289.2257591
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,287.4543091
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,284.8404279
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,281.5195664
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,277.9197238
United Kingdom of Great Britain and Northern Ireland,826,1970,#BEZUG!,#BEZUG!,#BEZUG!,274.3
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,270.3654833
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.0969882
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.0940436
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,273.4268083
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,272.713636
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,271.0433194
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,268.5786667
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,265.4473958
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,262.053071
United States of America,840,1970,#BEZUG!,#BEZUG!,#BEZUG!,258.64
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,197.4581334
Viet Nam,704,1970,#BEZUG!,#BEZUG!,#BEZUG!,198.7227169
